,new_title,topic_idx
8408,그래픽 2018 평창 동계올림픽 선수들 움직임까지 기록,0
8409,남북정상회담둘이 아닌 하나 되기,1
8410,MLB 시범경기서 투구 시계 도입…20초 안에 던져야,0
8411,그래픽 2018 러시아 월드컵 본선 조별경기 일정,0
8412,프로농구 전자랜드 디펜딩챔피언 SK 상대로 35점 차 대...,0
8413,안철수 반려인·비반려인 함께 행복한 서울 만들겠다,1
8414,다이빙 최강자는…송도 전국해양스포츠대회 25일 개막,0
8415,윌리엄스 합류한 DB 대어 인삼공사 잡고 휘파람,0
8416,축구대표팀 새 사령탑 선임 어떻게…이달 내 마무리,0
8417,칩거 손학규 정치적 고향 광명 이언주 개소식에 축사,1
8418,강속구 새싹 쑥쑥…구속 상위 20명 중 5명 20대 토종,0
8419,박대통령 발빠르게 경제행보 다시 고삐죈다,1
8420,문의장여야 5당 원내대표 오전 국회 정상화 논의 계획,1
8421,평양정상회담 평양 5.1 경기장 입장하는 남북정상,1
8422,통일부 북 신년사서 경제강국 건설 가장 강조,1
8423,북 핵안보 정상회의는 반공화국 핵소동 모의판 비난,1
8424,국회사무처 제20대 국회 개원 종합지원실 열어,1
8425,PO 앞둔 신영철 우리카드 감독 아가메즈는 뛸 것 같다,0
8426,사상 첫 만장일치 MLB 명예의 전당 입성자 나올까…23일 발표,0
8427,정진석 해임건의안 표결 강행시 국회파행…표결 불참 방침,1
8428,토트넘 26일 홍콩서 키치와 친선전…손흥민 출전 기대감...,0
8429,羅 선거법·공수처법·검경수사권 조정안 날치기 통과 제동종합,1
8430,라바리니 감독 자신 있다…김연경에게 의존 안 할 것,0
8431,문 대통령 신년사 발표,1
8432,올림픽 답변하는 주장 박종아,0
8433,총선 D3 김종인·문재인 수도권 쌍끌이 휴일 유세,1
8434,4강 PO 1차전 따낸 DB 이상범 베테랑의 힘…수비보완...,0
8435,MBC 안철수 논문 표절 뉴스데스크 보도 조작됐다,1
8436,류현진 투수들의 무덤서 6이닝 무실점 호투에도 빈손...,0
8437,MLB 맷 켐프 마이너리그 계약한 메츠에서도 방출,0
8438,흙수저 반란 일으킨 레스터시티 한 시즌 만에 강등 위기,0
8439,산에 올라가기 전에 10승 채울까…류현진 23일 콜로라도...,0
8440,김호철 전 감독 재심서 자격 정지 1년→3개월로 감경종합,0
8441,WNBA 박지수 시즌 첫 결장…팀도 애틀랜타에 패배,0
8442,힐만 SK 감독 사인 훔치기는 항상 존재하지만…,0
8443,뜨거워진 류현진 더비…미국 기자들 6∼7개 팀 경쟁,0
8444,여야 지도부 모레 선거구·쟁점법안 일괄타결 시도,1
8445,한미연합훈련 연기 남북회담에도 훈풍 부나,1
8446,박대통령 20대 국회가 첫 예산안 법정처리 기한 지켜달라속보,1
8447,박대통령 북지옥 규정하며 탈북 촉구 모든 길 열어 맞이,1
8448,여자농구 2라운드 MVP에 우리은행 박혜진,0
8449,북 정치범수용소 수감자 중 29%는 연좌제 적용,1
8450,드래프트 1번 유력 이대은 올해 최고 구속은 151㎞,0
8451,북 당대회 장면 이틀째 녹화방송…김정은 육성 포함안돼종합,1
8452,강백호 프로 데뷔 첫 타석서 2018시즌 전체 첫 홈런 쾅,0
8453,문 대통령 자율주행을 경험해 볼까,1
8454,청 남북경협 신중 모드…신경제 구상도 비핵화가 전제,1
8455,이임생 축구협회 기술발전위원장 자진 사임,0
8456,K리그 전설 이동국·염기훈·데얀 올해 기록 사냥은,0
8457,아시안게임 베트남과 4강전 앞둔 김학범의 승부수 한 ...,0
8458,어차피 우승은 현대모비스…프로농구 감독들 한목소리 전망,0
8459,박대통령 법안처리 끝까지 포기해선 안 된다,1
8460,박대통령 신임 문체부 1차관·국정원 차장에 임명장,1
8461,장관후보 낙마 속 대결정국 지속…여 진화부심 야 추가낙마종합,1
8462,한중간 대북제재 의견차…한국경제 악영향 우려,1
8463,연패 끊은 신진식 감독 선수들의 집중력이 빛났다,0
8464,신태용호 파주훈련 끝…온두라스와 평가전 대구로 출발,0
8465,그래픽 올 시즌 MLB 주요 FA자유계약선수 조건,0
8466,안철수 반국익·반민생 강력 저지하는 야당 돼야,1
8467,김태형 두산 감독 2년 전과 비교해 계산이 안 선다,0
8468,청와대 낮 12시 북 지진 NSC 상임위원회 개최,1
8469,충격 패 최태웅 감독 나부터 반성해야,0
8470,연평균 2천만달러 류현진 4년 8천만달러에 토론토행종합,0
8471,얘기 나누는 김부겸 장관과 최종구 금융위원장,1
8472,안 창업정책 발표·손 일자리 공약·천 민생간담회,1
8473,대구삼성라이온즈파크서 월드컵 스웨덴전 단체응원 펼친다,0
8474,2보 여야3당 예산안 내일 처리…패스트트랙 법안 상정 보류,1
8475,1년 전으로 돌아간 류현진 20승대박 FA 모두 빨간불,0
8476,GS칼텍스 IBK기업은행과 세터 이나연↔이고은 트레이드,0
8477,KBO리그 취소경기 작년보다 급증…아시안게임도 있는데,0
8478,김정은 탑승 추정 북 열차 단둥 통과…60여시간 여정 개시종합,1
8479,북 고위급 대표단은 추후협의…누가 올지 여전히 베일 속,1
8480,제주지사 후보에게 듣는다 무소속 원희룡,1
8481,월드컵 손흥민·황희찬 발끝김신욱 머리에 달렸다,0
8482,더민주 신임 사무총장 안규백정책위의장 윤호중,1
8483,아시안게임을 목표로 이 악물고,0
8484,커리 vs 제임스 결승 맞대결 올해는 못 보나,0
8485,북축구 한광성 이세리에A 칼리아리와 정식 계약…2022년...,0
8486,어르신에게 인사하는 안철수,1
8487,단독 청김영재 지원 잃어버린 고리 확인…박대통령 향하나,1
8488,여자배구 22일 아르헨과 월드컵 대결…이재영프레스코 격돌,0
8489,MLB 오타니 시즌 1호포…팔꿈치 수술 후 첫 홈런,0
8490,야 생활임금법 등 중점법안 재점화 부심…여법안과 연계,1
8491,나경원 5·18왜곡처벌법 합의해 준 적 없다…허위사실 유포,1
8492,FIFA U20월드컵 비디오 판독 오류 가능성 거의 없다,0
8493,북매체 남당국자 지지율 급락 판문점선언 이행 불성실 때문,1
8494,평화당 남북정상회담 결과 청취…조명균 통일장관 보고,1
8495,북김정은 사회주의 위업완성의 새로운 이정표…당대회 개회사2보,1
8496,정부 북 기습적인 개성공단 폐쇄·남측 인원 추방에 당혹,1
8497,KIA FA 김주찬과 21년 총액 27억원 계약,0
8498,탬파베이캔자스시티전 우천취소…2일 더블헤더,0
8499,북 당대회 이후 첫 엘리트층 탈북…체제불안 커졌나,1
8500,강정호 7경기 연속 침묵 깨고 시즌 2호 홈런,0
8501,2야 유일호에 먹고사는 것 최우선 경제정책 흔들지 않겠다,1
8502,U20월드컵 대역전승 잠비아·일격파 우루과이 16강 ...,0
8503,올림픽 경포해변 찾은 북한 응원단,0
8504,새누리 위헌성 다분…논란 국회법 거부권 여론몰이종합,1
8505,영상 문우람 승부조작 브로커 아닙니다…눈물로 호소,0
8506,현대캐피탈 챔프전 징크스 깨고 징크스에 웃고,0
8507,류현진 다음주중 금의환향…11일 귀국 일정 공개,0
8508,얘기 나누는 최영애 국가인권위원장과 조국 민정수석,1
8509,아시안컵 명단짜기 전 마지막 기회…새얼굴더 나올까,0
8510,남북정상회담 정오 뉴스특보 시청률 20.65%,1
8511,민주노총 대의원대회,1
8512,현행 헌법과 다른 점은 ③대통령 권한↓ 총리·국회 ↑끝,1
8513,여 조국·지소미아 이슈 앞세운 야공세에 촘촘한 방어막,1
8514,영 매체 부상당한 라멜라 복귀 시 손흥민 대체할 것,0
8515,울산현대고 아디다스 K리그 고등부 축구리그 4년 연속 우승,0
8516,남북정상회담으로 외국인 DMZ 관광 문의 2.3배 급증,1
8517,정의당 서울시당 6.13 지방선거 후보 출정식,1
8518,박대통령 본인 수필 거론하며 꽃이 지기전에 규제개혁종합,1
8519,70개국 전·현직 국회의원 평창올림픽으로 남북관계 개선 소망,1
8520,정부 북 무수단 미사일 발사 안보리 결의 위반…명백한 도발,1
8521,전자랜드 다시 시작된 할로웨이 효과…복귀 후 4승 1패,0
8522,최다선 서청원 원구성 앞두고 여중진 오찬 추진,1
8523,라바리니 감독 올림픽 예선 대비해 젊은 선수들에게 기회 줬다,0
8524,올림픽 김정숙 여사 평창올림픽 성공 기원,0
8525,U20월드컵 트로피 전주에서 미리 만나보세요,0
8526,손흥민 아시안컵에서도 벤투호 캡틴…당분간 김영권 대행체제,0
8527,최고위원회의 참석하는 추미애와 홍영표,1
8528,KT 2019 KT 5G 멀티뷰 카트라이더 리그 시즌2 생중계,0
8529,우리카드 신영철 감독 펠리페 스파이크 자세 수정해야,0
8530,류현진 18년 만에 MLB 개막전 한국인 선발승 도전,0
8531,KIA에도 몰아친 찬바람…김진우 등 14명 방출,0
8532,WNBA 박지수 시애틀 전서 6점·12R…한 경기 최다 ...,0
8533,정부 북 플루토늄 재처리 움직임에 심각한 우려 가지고 주시종합,1
8534,더민주 세종시에도 지역위원장 신청…이해찬 8월 전대 후 정상화,1
8535,문대통령 G20일정 돌입…한미정상회담서 비핵화공조 논의,1
8536,프로농구 이대성 1억원 이종현 1억8천만원으로 보수 결정,0
8537,가빈 친정 상대로 25득점…하지만 웃은 건 박철우의 삼성화재,0
8538,평창조직위·대한체육회 북한 올림픽 참가에 만반의 준비 중,0
8539,국정기획위 이틀째 업무보고…일자리·사드·공수처 논의,1
8540,북현송월 일행 KTX로 서울·강릉 오가며 공연장 점검,1
8541,김연경 라바리니 감독 전 소속팀과 세계클럽 챔피언십서 한조,0
8542,순방 과로 박대통령 이번 주는 휴식모드,1
8543,여 험지출마 인재 공격적 배치…일찌감치 총선 승부수종합,1
8544,바른미래 전대 일정 확정…호남행 손학규 날 필요로 하는지종합,1
8545,위기의 네덜란드 축구대표팀 아드보카트 감독 선임할 듯,0
8546,연속타자 피홈런 류현진 50일 만에 패전 멍에…5⅔이...,0
8547,K리그 팬 880명 우루과이 평가전에 특별 초청,0
8548,크리스털 팰리스 4연패 수렁…첫 선발 이청용 치명적 백패...,0
8549,반기문 오늘 유엔 마지막 출근…대국민 새해 메시지 발표,1
8550,커리·듀랜트 43점 합작…골든스테이트 멤피스 완파,0
8551,올림픽 문 대통령 아베 총리와 정상회담,1
8552,데뷔 후 최다 13점 구본승 한국전력이 기대하는 신...,0
8553,우리공화 광화문천막 철거 63% vs 유지 26%리얼미터,1
8554,김선형 연장 결승포…SK 2연패 뒤 안방에서 첫 승,0
8555,군 북 어젯밤 오늘 새벽 사이 또 대남전단 살포,1
8556,여 지도부 사태수습 우선…비주류 총사퇴 요구 일단 거부속보,1
8557,레알 마드리드 호날두 골에도 발렌시아에 12 충격패,0
8558,최지만 개인 첫 MLB 한 시즌 100안타 달성,0
8559,북김일국 체육상·응원단 등 280명 내일 경의선 육로 방남종합,1
8560,손학규 이희호 예방…DJ 바랐던 남북평화 제대로 자리잡길종합,1
8561,토트넘 손흥민 2017년 마지막 경기서 시즌 9호 골 폭발,0
8562,바른미래 대화록 폭로전…劉 뒤에서 조종 vs 새빨간 거짓말종합2보,1
8563,땅볼 아웃 15개…류현진 나는 파워피처가 아니니까,0
8564,2004년 盧탄핵 땐 아수라장…이번엔 질서있는 투표로 결판낼까종합,1
8565,북 전략군절·미독립기념일 맞아 도발 가능성…군 예의주시,1
8566,김종인·박영선 13일부터 전국서 경제심판론 바람몰이,1
8567,박대통령 동아시아정상회의 참석…북핵 공조견인,1
8568,여 비대위·혁신위 출범 무산…친박 반발 작용한 듯,1
8569,대통령개헌안 ⑥토지공개념 명시…개발이익환수·부동산과세 강화 전망종합,1
8570,전국체전 배구 유망주 박혜민 꼭 우승하고서 프로 가야죠,0
8571,총선 D10 김종인 2박3일 호남·제주 강행군 뒤 다시 서울로,1
8572,KIA 양현종 1천460타자 연속 무사구 신기록 중단,0
8573,힐만 SK 감독 불펜 휴식…우천취소 나쁘지 않다,0
8574,북매체 핵은폐 의혹에 대화 반대론자들 눈치보지 말아야,1
8575,더민주 서영교 여파 지역위원장 심사기준 강화,1
8576,한 달 휴식 끝낸 아우크스 지구특공대 출격 준비,0
8577,한국시리즈 1차전 생중계 시청률 7.1％,0
8578,MLB닷컴 류현진 자책점 1점도 피할 수 있었다,0
8579,한국인이 된 라틀리프 한국선수라는 자부심 갖고 뛰겠다,0
8580,문대통령 불행한 역사에 유감의 뜻…꽝 주석 진심 높이 평가종합2보,1
8581,파울링요 데뷔골·말컹 헤딩골 경남 전남에 30 완승,0
8582,소방관 장비·처우 개선 국가직화법 국회 법사위 통과,1
8583,독일축구 뢰브 감독 2017 대표팀 최고 감독 선정,0
8584,한국도 홀린 박항서 신드롬…베트남전 시청률 18.1％,0
8585,양키스 외야수 저지 3년 연속 MLB 유니폼 판매 1위,0
8586,여 지도부 공백 장기화 언제까지…비대위 당분간 표류,1
8587,U20월드컵 오귀스탱 2골 프랑스 베트남 꺾고 16강행,0
8588,대통령개헌안 ②노동자 권리 강화 등 현행 기본권 개선종합2보,1
8589,프로배구 전문가들 흥국생명 우세 속 5개팀 혼전 전망,0
8590,김성태 2월 임시국회는 반쪽…3월 임시국회 필수,1
8591,문 대통령 성희롱·성폭력 조직적 은폐시 기관장도 엄중 문책,1
8592,원내정책회의에서 발언하는 유의동,1
8593,여야 재난에 폭염 포함해야…재난법 개정안 잇따라,1
8594,월드컵 신태용 유임 질문에 독일 잡았지만…마음 정리...,0
8595,세기의 대국 이세돌 2연패에 바둑팬들 충격…역전 쉽지않을것 같다,0
8596,월드시리즈 우승 보스턴 미셧다운에 백악관 방문 취소할 수도,0
